x_m,y_m,s_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
46.437,92.3224,205.10499617354972,0.11927537995857207,0.012771824188481697,8.92336905486911,-0.05859045012748786
47.1304,92.4055,205.80335794942238,0.11035672615691712,0.019035235019993265,8.88578858988004,-0.05381231660640366
47.8244,92.4824,206.50160547716592,0.0970620807027018,0.02666388040352387,8.840016717578857,-0.06555250177411837
48.5197,92.5501,207.20019361047483,0.07844196245314801,0.03303959297925145,8.801762442124492,-0.054759412063259315
49.2156,92.6048,207.89824009889804,0.05531670718585816,0.041668735681140996,8.749987585913154,-0.0741710717982265
49.9163,92.6436,208.60001351674742,0.02624523440543906,0.038415417549347,8.769507494703918,0.027815115668792325
50.6096,92.6618,209.29355236209065,-0.0009679200517035179,0.10177538079327687,8.389347715240339,-0.5481448977460534
51.3328,92.6611,210.0167527008627,0.07114310092627758,0.22402393072863339,7.655856415628199,-1.014229751133092
52.0246,92.7104,210.71030711833836,-0.08413824053118525,0.057819226853875416,8.653084638876747,1.4378514477323396
52.7135,92.6523,211.4016527771806,-0.12495750781521524,0.07781861448878169,8.53308831306731,-0.1735692186313698
53.4284,92.5625,212.1221706811913,-0.18097318083738995,0.04008654198156289,8.759480748110622,0.3142079243043327
54.1356,92.4331,212.84111170798002,-0.15337745835915795,0.062378126161461114,8.625731243031233,-0.18603682373894764
54.7857,92.3326,213.4989340700201,-0.11142872674281339,0.11701917072761206,8.297884975634327,-0.4983811532039767
55.4685,92.2562,214.18599505712388,-0.19128730706919253,0.030868121583183732,8.814791270500898,0.752344121655834
56.1336,92.1274,214.8634516609001,-0.17021640349560646,0.14036634050716065,8.157801956957035,-0.9697880423361851
56.8114,92.0109,215.55119077568128,-0.26766739659449035,0.008322761694818862,8.950063429831086,1.1519796618316909
57.4867,91.8257,216.25142582907407,-0.2734109078268988,0.04760008157409571,8.714399510555426,-0.3365497315991519
58.1414,91.6421,216.93138248210423,-0.30750003722502195,0.1810467836725002,7.913719297964999,-1.177545964176207
58.8584,91.4144,217.68366985405726,-0.4436168994185674,0.09224790831340691,8.446512550119559,0.7082310191800284
59.536,91.0924,218.43388699595684,-0.513306431183473,0.13471066495817524,8.191736010250949,-0.33960373022603096
60.1984,90.719,219.1942824983107,-0.6197814606585174,0.1940989336019435,7.835406398388339,-0.46861088835949116
60.8656,90.2429,220.0139330641008,-0.7786344788186151,0.008551015877686457,8.948693904733881,1.358246492848343
61.4461,89.6702,220.82938725656044,-0.7717392647943516,0.0880850730827321,8.471489561503608,-0.585200674229033
62.0175,89.1142,221.62665381173505,-0.8414462014848768,0.09168862280153091,8.449868263190815,-0.02711928422490686
62.5407,88.5288,222.41178526569675,-0.913092797121382,0.16086942619529776,8.034783442828214,-0.5286819401618975
63.0159,87.9136,223.1891436643778,-1.0376772666263345,0.0129751425495898,8.92214914470246,1.1415142659805777
63.4075,87.25,223.9596730408457,-1.0475840612601155,0.10502188795317169,8.369868672280969,-0.7167545966295885
63.7855,86.5947,224.7161795444529,-1.1257782055749275,0.09411931606819393,8.435284103590837,0.08647041499042196
64.1007,85.9338,225.44839525720428,-1.1948153776558064,0.07284437816097239,8.562933731034166,0.1743333627240411
64.3704,85.2506,226.18290211898298,-1.2481799717487936,0.0560764347719387,8.663541391368367,0.13697307073560613
64.602,84.5578,226.9133885322721,-1.289261885407523,0.04866552529661016,8.70800684822034,0.06087102517315743
64.8061,83.8521,227.64801040779722,-1.32481609487797,0.03587698686831473,8.784738078790111,0.10444996688251951
64.983,83.1475,228.37447772984274,-1.351425143909544,0.10163424400570621,8.390194535965763,-0.5430988164938061
65.1477,82.4088,229.1313157442157,-1.276757226888411,0.18127567988283202,7.912345920703007,-0.6313750184161318
65.3541,81.7272,229.84348111826867,-1.4061538735943806,0.018551315497339946,8.88869210701596,1.3709543062400131
65.4712,81.0224,230.55794276874403,-1.4197466406589128,0.10943005285636723,8.343419682861796,-0.7631934111388256
65.5842,80.28,231.30889333968727,-1.3394736651710237,0.02692635775040503,8.838441853497569,0.6591940798633265
65.7483,79.5833,232.0246584547914,-1.3586035160196015,0.1634906197398763,8.019056281560742,-1.144768800052004
65.8968,78.894,232.7297731546807,-1.4771690892530853,0.11298607677516571,8.322083539349006,0.4297559784753327
65.9664,78.1528,233.4742337647871,-1.3953985581768291,0.022945409493894963,8.86232754303663,0.7256851421734724
66.089,77.461,234.17681329765153,-1.4116544816208936,0.020866956972667754,8.874798258163993,0.01774989811690154
66.2022,76.7557,234.8911397846307,-1.426592994124819,0.028843557076830402,8.826938657539017,-0.06699961641821706
66.3053,76.0457,235.60858637497734,-1.4468562400426417,0.1337008575689388,8.197794854586368,-0.8769207511999934
66.3903,75.3634,236.29616058188157,-1.3537114831932169,0.16955550842678346,7.982666949439299,-0.3128795451994515
66.5422,74.6747,237.00141323164618,-1.4738028128843215,0.1371166420105559,8.177300147936664,0.275976557567456
66.611,73.9676,237.7118524267924,-1.3773152474999877,0.1669450973463533,7.99832941592188,-0.2519156223889771
66.7449,73.2842,238.40824654652636,-1.4957256566377657,0.13382761976021074,8.197034281438736,0.28533392210831443
66.799,72.5649,239.1295781623592,-1.4028352030531184,0.024761082720107686,8.851433503679354,0.907209954307991
66.9104,71.9079,239.79595565297544,-1.4198628328105314,0.014371523685434517,8.913770857887393,0.09354660847020958
67.017,71.207,240.5049157153203,-1.4299055766587287,0.021520327636734997,8.87087803417959,-0.06050104369199054
67.1137,70.5252,241.19353907391337,-1.4451459961850486,0.18420510286165512,7.894769382830069,-1.4174782762870608
67.2049,69.8032,241.92127627922858,-1.575595591867202,0.3129614115949011,7.122231530430593,-1.0615615729923602
67.2016,69.1156,242.60888419803115,-1.3627466799703782,0.18600993082309872,7.883940415061407,1.1077663066435988
67.34,68.46,243.27893339025513,-1.493079256222471,0.018733912852307275,8.887596522886156,1.497884214282054
67.3967,67.7319,244.00923777884935,-1.5063648086127592,0.006521595364045076,8.96087042781573,0.10033337615650928
67.441,67.0453,244.69726543090994,-1.510924386978241,0.013921555945856067,8.916470664324864,-0.06453194629298989
67.4835,66.3363,245.4075380898234,-1.5204921028280602,0.1564326249428458,8.061404250342925,-1.203856579936479
67.5169,65.6729,246.0717783475615,-1.4140301775405317,0.16093930618030422,8.034364162918175,-0.040708293587666124
67.6256,64.9852,246.76801607994892,-1.5293404235626218,0.026892459186458013,8.838645244881253,1.1551816923296607
67.6561,64.2499,247.5039483730303,-1.5480417394815271,0.15744491161562726,8.055330530306236,-1.064384212975943
67.671,63.5952,248.15881790202062,-1.4408070451727755,0.14850133284111586,8.108992002953304,0.08194223470712537
67.7626,62.8945,248.8654798084511,-1.5451462276216201,0.17211240253468046,7.967325584791917,-0.2004726968756176
67.7805,62.1968,249.56340938942614,-1.4258938055103065,0.14936087720375538,8.103834736777468,0.19559158360195042
67.8797,61.517,250.25040915652946,-1.5321655821546358,0.007803236933148401,8.95318057840111,1.2363116878552165
67.9081,60.7822,250.9857577813327,-1.5375970730459283,0.17795865986730738,7.932248040796155,-1.3883653319922011
67.9299,60.1258,251.64251968643987,-1.4161268642511495,0.12410390320278336,8.2553765807833,0.49200256207676235
68.0389,59.4267,252.35006601707838,-1.503302281548337,0.19598388168040975,7.824096709917542,-0.6095429404270407
68.0859,58.7314,253.046952729536,-1.366618443339851,0.11615611395927279,8.303063316244364,0.6872947894754781
68.2272,58.049,253.74382822056722,-1.4484789114975822,0.04921201173680773,8.704727929579153,0.5763793080746961
68.3141,57.3421,254.45604954852644,-1.4137700869410716,0.05653713294086496,8.66077720235481,-0.06170936687655681
68.4233,56.6524,255.15434084161265,-1.3743591070315804,0.20186692857956182,7.788798428522629,-1.2487321300804513
68.5591,55.97,255.85012198536404,-1.2304682953463104,0.04880093688366767,8.707194378697993,1.3199494674772583
68.8023,55.2832,256.5787099896573,-1.2646334515412123,0.07342394378706142,8.55945633727763,-0.2027730906215974
69.0047,54.6429,257.25023798609527,-1.3150196200678412,0.09249699667917012,8.44501801992498,-0.1704148121294575
69.182,53.9649,257.9510370229097,-1.2501267556723656,0.02991309594591399,8.820521424324516,0.5358218043598258
69.4033,53.2986,258.6531263192246,-1.2706387486926691,0.002613619443376079,8.984318283339743,0.23329918270361785
69.6012,52.6592,259.3224519275798,-1.2687466560680032,0.24417189109554702,7.534968653426718,-2.165387984294712
69.8328,51.9159,260.1009976552028,-1.0854332363986097,0.13872421323532352,8.16765472058806,0.8126511323785883
70.1691,51.2783,260.82185232155376,-1.1866937475011015,0.09337362326707141,8.439758260397571,0.37747350819953435
70.4458,50.5937,261.5602560390417,-1.114042518963052,0.017590081052185465,8.894459513686888,0.6157894963424954
70.8063,49.8601,262.377647750524,-1.1001867676167025,0.20950187606364282,7.7429887436181435,-1.4087135383115479
71.15,49.1845,263.1356484431358,-1.2763351335057507,0.06217274296772921,8.626963542193625,1.1661926000748333
71.4174,48.3028,264.057004861684,-1.2227495363012661,0.19257068943529163,7.8445758633882505,-0.8491694018240917
71.691,47.5487,264.85920419476776,-1.3735294041616248,0.18300900748807042,7.901945955071577,0.07151600520881511
71.8404,46.8012,265.62148800674333,-1.2440929139952601,0.29162866781559005,7.25022799310646,-0.8549544824729879
72.0494,46.1844,266.2727354558746,-1.4399500186920495,0.011725961582941757,8.92964423050235,2.5787682387640687
72.1394,45.5005,266.96253195485093,-1.4324368805330312,0.03184432821294833,8.80893403072231,-0.1749939293098453
72.221,44.9145,267.5541860429801,-1.453413909547407,0.2130799439503237,7.721520336298058,-1.837921373724731
72.306,44.1937,268.2799805317991,-1.608168542752768,0.0428647213247639,8.742811672051417,1.4071356995493847
72.2789,43.4689,269.0052869842728,-1.6400146842244387,0.13201399275762557,8.207916043454247,-0.7374753482102142
72.2263,42.7102,269.76580815426087,-1.7392661477609401,0.09588838340331557,8.424669699580107,0.2850067357484093
72.1018,41.9782,270.50832027537405,-1.80860294641963,0.2105494913114854,7.736703052131087,-0.9265392818336965
71.9361,41.2946,271.2117159321704,-1.9581750023548008,0.11044335617762846,8.337339862934229,0.8539103205992924
71.6656,40.6316,271.92777406528535,-1.8768610730374595,0.0017081604444609594,8.989751037333233,0.9111148162802759
71.4378,39.9107,272.68380954725694,-1.8781248042645409,0.023911900372447423,8.856528597765315,-0.17621188786073866
71.2189,39.221,273.4074139281171,-1.8606337209601558,0.057570337790364606,8.654577973257812,-0.27908983119677605
71.0076,38.5125,274.14675142885676,-1.8189188814191768,0.06280765034083936,8.623154097954965,-0.04250274775918828
70.8333,37.8245,274.85648693592964,-1.862728406408072,0.11944151172494633,8.283350929650322,-0.4787743672372739
70.6361,37.1683,275.5416776247163,-1.7780814090428645,0.17975251090747632,7.921484934555142,-0.5281245075527194
70.4855,36.4522,276.2734423205032,-1.6541689389913081,0.14517949249852463,8.128923045008852,0.28347652141191687
70.4317,35.8084,276.919486343771,-1.7509364565923011,0.3528290062243691,6.883025962653786,-1.9285018318923919
70.3087,35.133,277.6059950181517,-1.5080234316698857,0.10731198656810459,8.356128080591372,2.14578806198834
70.3518,34.4473,278.2930482184208,-1.5791098607502418,0.2716258058534619,7.370245164879229,-1.4349440703078493
70.3465,33.8098,278.93057024941265,-1.3968496734676668,0.15776444573898935,8.053413325566064,1.0715992977120221
70.4681,33.1178,279.63317295364885,-1.2919920494776844,0.037898694625283884,8.772607832248296,1.0236147716853299
70.6404,32.5159,280.25924874778246,-1.2663228583805841,0.2693856419175353,7.383686148494789,-2.2184561306599466
70.8588,31.8209,280.9877565102668,-1.0687388206374513,0.018703819345213254,8.88777708392872,2.0646189551977923
71.213,31.1757,281.7237868629018,-1.0829019906925264,0.055094898919655716,8.669430606482067,-0.2966541755580732
71.5779,30.4881,282.5022120487739,-1.0373837188576776,0.02812755072762268,8.831234695634263,0.2078608093479432
72.0222,29.7357,283.3760016401516,-1.0629356431289887,0.04951347057476609,8.702919176551404,-0.14684944790947027
72.4808,28.9117,284.3190233578231,-1.1096592520487918,0.020329410457813026,8.878023537253123,0.18568433517532607
72.9009,28.0662,285.263138954559,-1.0917225538457895,0.15729155790374216,8.056250652577546,-0.8704155375853224
73.2791,27.3381,286.08360519396194,-1.21147490388466,0.12834103561159932,8.229953786330404,0.21171271334608616
73.5257,26.6816,286.78489244609193,-1.1219047030375173,0.44263477643692545,6.344191341378448,-2.689001460135512
73.8269,26.0563,287.4789540643939,-1.438172276867497,0.04561128198870682,8.726332308067759,3.4321750459522447
73.9233,25.3337,288.2079559299608,-1.4689272281282792,0.24727601054721823,7.516343936716691,-1.6597877570726898
73.9863,24.7174,288.8274675844113,-1.6222938150895807,0.0482126868754453,8.710723878747329,1.9279378094832722
73.9544,24.0985,289.44718915092324,-1.6533924173103114,0.36641745563787376,6.801495266172758,-3.080784526058255
73.8991,23.4305,290.11747423206407,-1.902846314676411,0.06600161338601328,8.60399031968392,2.6891469081234747
73.6749,22.7803,290.80524285594856,-1.9473716858002128,0.11700816489632111,8.297951010622073,-0.44497422306552253
73.4317,22.1653,291.46658334314105,-2.032993610489177,0.18985124117254262,7.860892552964744,-0.6608675351371902
73.0742,21.4477,292.26830399898074,-2.190639011075323,0.10907771015023947,8.345533739098563,0.6045013092823796
72.5762,20.7499,293.1255839065955,-2.289049808648098,0.06566380491253308,8.606017170524801,0.3038487536130215
71.9534,20.0373,294.0719868863034,-2.3489424013760107,0.1413715702870464,8.151770578277722,-0.4799716420876866
71.3374,19.4123,294.94952947786237,-2.4731291932826487,0.014244100066804788,8.91453539959917,0.8692054706614314
70.6482,18.868,295.8277430794423,-2.48529459565388,0.036526935468392446,8.780838387189645,-0.1522374649732126
69.9907,18.3616,296.6576510321696,-2.4554945405798616,0.12333409989358249,8.259995400638505,-0.6275912706216539
69.3704,17.8537,297.4593582730001,-2.5562898634945665,0.10209280582161386,8.387443165070318,0.15897045447636526
68.6768,17.394,298.2914670699732,-2.47193776930866,0.059769762106350766,8.641381427361896,0.30517435125708314
68.034,16.8851,299.111327454429,-2.424437653318673,0.11253073418785757,8.324815594872854,-0.38612163545280487
67.4541,16.3794,299.8807535392481,-2.5154917550758444,0.12268390411154804,8.263896575330712,-0.0791746221555069
66.7667,15.8823,300.72906195603997,-2.4106710140617897,0.017581563422013627,8.894510619467919,0.743378270985502
66.1266,15.3084,301.58876493963373,-2.3948038312124873,0.11122144896182984,8.33267130622902,-0.6535272343597979
65.4329,14.6663,302.5340226293671,-2.2943498742108894,0.10988249552924594,8.340705026824525,0.00849897407104994
64.8633,14.0215,303.3943779048202,-2.3851408264553804,0.1259826777970063,8.244103933217962,-0.11228046873506538
64.2876,13.4782,304.1859620001632,-2.2840256351251456,0.012166296616130775,8.927002220303216,0.8626983426054528
63.7557,12.8634,304.99891750325054,-2.293747593622339,0.1887184202159123,7.867689478704526,-1.3030390194491415
63.2362,12.2746,305.78413447326585,-2.1443203041393644,0.039752932746270474,8.761482403522377,1.1382750996841307
62.8038,11.6052,306.5810448320892,-2.1756085686558375,0.16367361302275416,8.017958321863475,-0.9330084286477468
62.3619,10.9659,307.3582063983031,-2.050381684570042,0.030603633332159184,8.816378200007044,1.0273537869780047
62.0149,10.2987,308.1102468493428,-2.026124213641557,0.08540604418409316,8.48756373489544,-0.4372297589272149
61.6485,9.5504,308.9434346132952,-2.093745961644695,0.13855717386783525,8.168656956792988,-0.38275499461206924
61.2739,8.9006,309.69347807870236,-1.986511235370302,0.10086627097188917,8.394802374168664,0.30150974950887377
60.952,8.1714,310.4905679418922,-2.064987695709269,0.11992284173168306,8.280462949609902,-0.14344609038332334
60.5922,7.5036,311.2491276824532,-1.9718215141531668,0.11135618864205886,8.331862868147647,0.06775988203609683
60.282,6.772,312.04377389304005,-2.058400260838286,0.11689895192298909,8.298606288462066,-0.0418508000699091
59.926,6.1007,312.803628938427,-1.9676355299806418,0.11243077668142455,8.325415339911453,0.03528179698502303
59.6197,5.3698,313.5961152159107,-2.0554015655940736,0.1149348000083924,8.310391199949645,-0.018958233585460154
59.2618,4.69,314.36437327802264,-1.967246019805705,0.015491618072050161,8.9070502915677,0.7766388939386182
58.9663,3.9841,315.12962817673287,-1.9795289545458052,0.11420509786210857,8.31476941282735,-0.7739654848843068
58.6402,3.2312,315.9501156050339,-2.069454853771605,0.11527962865952067,8.308322228042876,-0.007857749627954375
58.2797,2.5692,316.7039088459163,-1.9800922083170758,0.11279182465200453,8.323249052087974,0.019802278974568408
57.9629,1.8389,317.49996181525944,-2.067808127709307,0.11520625166228445,8.308762490026293,-0.018197987595768125
57.6011,1.1719,318.2587689317258,-1.9782991594995598,0.11349045292706507,8.31905728243761,0.013567074145611896
57.2862,0.4424,319.0533331267409,-2.0664951945071435,0.11548125268620385,8.307112483882777,-0.015033144747487513
56.9251,-0.2254,319.8125103458406,-1.976762546109513,0.11379514204752937,8.317229147714825,0.013325826404596054
56.6114,-0.9552,320.606875331222,-2.065192593866186,0.11502808064180159,8.30983151614919,-0.009312635503543651
56.2511,-1.6236,321.3662004592139,-1.9758038212964029,0.11401190595594389,8.315928564264336,0.008029561896983499
55.9381,-2.3537,322.160564991403,-2.0644166970629927,0.11478937388242329,8.31126375670546,-0.0058723764340553875
55.5782,-3.0226,322.92014067558466,-1.9752413964769462,0.11437302742287858,8.313761835462728,0.003288781894012021
55.2659,-3.7522,323.7137699656187,-2.0642849459562562,0.11397851287325339,8.31612892276048,0.0029826108076870463
54.9045,-4.4241,324.4766982518947,-1.9760056741998224,0.004487141904110311,8.973077148575339,0.8610877819481453
54.5948,-5.1461,325.2623178099506,-1.9795626627277276,0.1149679837281622,8.310192097631028,-0.8437736104542208
54.2769,-5.88,326.06211129579555,-2.0692074082022236,0.11379326770539241,8.317240393767646,0.008812645090716683
53.914,-6.5468,326.82126783433023,-1.9807781368788988,0.11489711879466599,8.310617287232004,-0.008724296241228157
53.5973,-7.2755,327.6158133522208,-2.070079992134268,0.11360645952330706,8.318361242860158,0.009746396466640717
53.2337,-7.9422,328.375216966908,-1.9817869085936877,0.11494208071742001,8.31034751569548,-0.010552658704396275
52.9163,-8.6705,329.1696750526495,-2.071130660967675,0.11357913918432405,8.318525164894055,0.010293367699748656
52.5519,-9.337,329.9292865388712,-1.9826683428009018,0.001613557663240023,8.99031865402056,0.8843909041817863
52.2326,-10.0679,330.7268875042668,-1.9813893816173573,0.11512799016495666,8.30923205901026,-0.8539189702115024
51.9182,-10.7901,331.51455507374015,-2.0706455346928787,0.11272226530598103,8.323666408164113,0.018325432851710677
51.5528,-11.4592,332.2769276663745,-1.9829181785225785,0.11613415520284,8.30319506878296,-0.02685214497338569
51.2349,-12.1864,333.07057762069945,-2.0731377121579375,0.11231953086959988,8.326082814782401,0.02883859045756249
50.8692,-12.8521,333.8301123335336,-1.985814474682135,0.11639535065980557,8.301627896041166,-0.03219723645017308
50.5487,-13.5795,334.6249903178809,-2.076162753525974,0.11293626944052826,8.32238238335683,0.026110280727809885
50.1822,-14.2419,335.38202136744223,-1.9877639177714537,0.006539657192592388,8.960762056844446,0.8432674906234098
49.855,-14.9806,336.18994310251315,-1.9825805943977264,0.11635052049895575,8.301896877006266,-0.8155061947681661
49.5439,-15.6929,336.96721686380965,-2.0723338311493826,0.11113780930091144,8.333173144194532,0.04023841887586324
49.1761,-16.3637,337.73223286364237,-1.985741937606388,0.11787783525931951,8.292732988444083,-0.05286184309778143
48.8565,-17.0892,338.52500925708506,-2.077294184605834,0.11054269837852136,8.336743809728873,0.05551479792892064
48.4878,-17.7538,339.2850308686199,-1.9913870465948877,0.11867643494080027,8.287941390355199,-0.0642118837583026
48.1637,-18.4784,340.0788104161015,-2.0836087625334936,0.1098520767494611,8.340887539503234,0.06670132698180224
47.7909,-19.1405,340.8386500373374,-1.998258091617428,0.11913388921918398,8.285196664684896,-0.07329293348476941
47.4619,-19.8627,341.6322581522153,-2.090839960382665,0.10895463509080541,8.346272189455167,0.07695929971642053
47.0842,-20.5223,342.3923433119178,-2.006160226850912,0.11975326946987644,8.28148038318074,-0.08524282502737753
46.7494,-21.2421,343.18619662330474,-2.0992024941767795,0.10848747709929404,8.349075137404236,0.0851476629925495
46.3665,-21.898,343.9456814618631,-2.014708918363109,0.12051904993345582,8.276885700399266,-0.09505053075450318
46.0239,-22.6184,344.74339752663803,-2.10803963867389,0.0005939834222518992,8.99643609946649,0.9020131734093112
45.6398,-23.2632,345.4939305705475,-2.108490551231964,0.10712707734574352,8.357237535925538,-0.851659455540326
45.2466,-23.9226,346.261663987822,-2.0248586640967927,0.121631963401269,8.270208219592385,-0.11335877060310054
44.8987,-24.6354,347.0548337363626,-2.1195135520229904,0.10506514981416483,8.36960910111501,0.12532106992925238
44.5009,-25.2861,347.81749705002073,-2.037894538686174,0.009985874617505988,8.940084752294965,0.7480045794305225
44.1449,-25.992,348.60808595077765,-2.0458102798887428,0.010287903616178517,8.938272578302929,-0.0022921824355250217
43.7814,-26.6988,349.4028805720478,-2.0539841382672877,0.011059104832210825,8.933645371006735,-0.00582189055179929
43.4124,-27.4021,350.1971046525188,-2.0627680025839945,0.011760776827254588,8.929435339036473,-0.005300811287118027
43.0372,-28.1022,350.991406263999,-2.0721045008561867,0.012505071992917281,8.924969568042496,-0.0056222610270872785
42.6559,-28.798,351.784833847336,-2.0820430712224938,0.08518964668715481,8.488862119877071,-0.5496499709919827
42.2664,-29.4923,352.58092601536686,-2.0124436406270334,0.1134900369043145,8.319059778574113,-0.21329482705874372
41.9084,-30.2495,353.4184914396771,-2.1049345026415724,0.08124143327340977,8.512551400359541,0.2310167255826899
41.5053,-30.931,354.21028172756905,-2.0382321950600284,0.014485987658703679,8.913084074047777,0.5058570177143807
41.1223,-31.6898,355.0602619861633,-2.050471959236572,0.014172120262890641,8.914967278422656,0.0022155860160724705
40.7347,-32.4349,355.90014755575004,-2.062191689966638,0.1211874231681062,8.272875460991363,-0.7644991659366644
40.3506,-33.1526,356.71416604448353,-2.1597063711097215,0.07490999531945888,8.550540028083248,0.3411035141522319
39.9092,-33.8134,357.5088298727782,-2.097829397619489,0.024750636840800404,8.851496178955198,0.3787213412214682
39.4781,-34.5542,358.3659365464193,-2.1187724617398427,0.0315868337023075,8.810478997786156,-0.04785539820241784
39.043,-35.2671,359.2011242019794,-2.144722123645041,0.13909212143051564,8.165447271416905,-0.7723195165482544
38.6044,-35.9455,360.00895866522046,-2.256718911610987,0.0393950495559771,8.763629702664137,0.7404764942155209
38.0966,-36.5659,360.81067993848194,-2.224063252076866,0.09013001331827034,8.459219920090378,-0.37969527905301875
37.5763,-37.2457,361.6667407599193,-2.3003205038791377,0.11320275910587961,8.320783445364722,-0.1617133634187496
37.0193,-37.8687,362.50243089388044,-2.3960608110815014,0.007783631099512601,8.953298213402924,0.7568771513911731
36.391,-38.4488,363.35757819113394,-2.4029838272509476,0.1559946763991615,8.06403194160503,-1.0398983597960016
35.708,-39.0707,364.28129276284966,-2.549639797556013,0.023091694926273564,8.861449830442359,0.8632730426198574
34.9156,-39.6035,365.23616113074127,-2.5697188246596183,0.17331815330594874,7.960091080164307,-0.9439612627113131
34.2562,-40.0279,366.0203318519493,-2.7022791826032475,0.027034844492641614,8.83779093304415,1.1192713896888422
33.5825,-40.3445,366.76471565752274,-2.721319898356649,0.14971685162163093,8.101698890270214,-0.9888609038275672
32.9761,-40.6155,367.428915898414,-2.8239609870751345,0.2624890531670698,7.425065680997582,-1.018718705016859
32.3051,-40.8361,368.13524822812855,-3.0085298642132057,0.12301282116390073,8.261923073016595,1.1847927056619678
31.6133,-40.9287,368.83321814152026,-3.091641906285389,0.12245460710601229,8.265272357363926,0.0047986084830734105
30.9612,-40.9613,369.48613250803396,3.1116568816700996,0.13034145779118123,8.217951253252913,-0.07247673896913782
30.31,-40.9418,370.13762440360904,3.026622416858175,0.150727933803613,8.095632397178322,-0.18775192278734157
29.6614,-40.8669,370.7905347879651,2.927155797693015,0.1596127255786757,8.042323646527946,-0.0816478829678181
29.0103,-40.7251,371.45689688922835,2.818476601634931,0.18011706985494172,7.919297580870349,-0.18462344335665437
28.3515,-40.5045,372.1516499388798,2.6925132974991977,0.091154688084361,8.453071871493833,0.7682935553737534
27.7182,-40.1993,372.85465486773876,2.6254323277591096,0.14253806355067536,8.144771618695948,-0.43854636026277977
27.0498,-39.82,373.6231775089147,2.5073296776576326,0.12936659555098115,8.223800426694114,0.10283211419411344
26.3348,-39.294,374.5108153855288,2.3908613316042144,0.13289500539012417,8.202629967659256,-0.02385033310612222
25.668,-38.6719,375.4227532397711,2.2730532583039014,0.028951389470834758,8.826291663174992,0.6838861799786992
25.1125,-38.0154,376.2827372512504,2.297053595789058,0.005854913063517834,8.964870521618893,0.16114120331786833
24.5826,-37.4188,377.0806881081332,2.292424344885348,0.18797256026646011,7.872164638401239,-1.369389949008071
24.0651,-36.8307,377.8640576633241,2.143531881484312,0.05343524081843647,8.679388555089382,1.0304509683062846
23.6319,-36.1589,378.66341833285946,2.1856018736967533,0.14117106174819824,8.15297362951081,-0.6585449417777297
23.1848,-35.5257,379.43855744940566,2.0771288999644635,0.009316264715346885,8.944102411707918,1.0206281237904151
22.8158,-34.8603,380.1994241657233,2.069854059942959,0.005236489790683345,8.9685810612559,0.03217205986674067
22.4325,-34.1571,381.0003043877291,2.074044912754647,0.02212380905897022,8.867257145646178,-0.12651569214177685
22.0468,-33.4565,381.80005738084634,2.091339292342696,0.060605851711364206,8.636364889731814,-0.288704459878798
21.667,-32.794,382.56370277630157,2.0425201960079407,0.14908465794909198,8.105492052305449,-0.6951823982516108
21.282,-32.0393,383.4109318421391,2.1636875582551514,0.1281388960082033,8.23116662395078,0.14833600110389603
20.8477,-31.3947,384.1881870447592,2.0584471895039775,0.14997283860950042,8.100162968342998,-0.16854651492350867
20.4426,-30.6309,385.0527658150283,2.1864588157411826,0.029551422828600196,8.822691463028399,0.8357000189358492
19.9567,-29.944,385.89415182632155,2.1612335744300117,0.053968915635899985,8.6761865061846,-0.17412335702921133
19.4747,-29.2248,386.75993045853653,2.2082193165302506,0.025709178934151602,8.84574492639509,0.19584500460203935
18.9538,-28.5214,387.635206626383,2.1850598141246507,0.04324386843624491,8.740536789382531,-0.12019993332094275
18.4199,-27.7644,388.561542531981,2.2252423789347615,0.03638043750516834,8.78171737496899,0.044455348581004646
17.8526,-27.025,389.4934983517493,2.259100146413968,0.031052384611088547,8.813685692333468,0.03430239576424006
17.2623,-26.3073,390.4227708521495,2.2879558309722245,0.035702516408081086,8.785784901551514,-0.030024337070061354
16.6516,-25.607,391.35195037194103,2.253721374984538,0.018986982367023612,8.886078105797859,0.10793738143178712
16.0278,-24.8402,392.3404384497649,2.27243796199388,0.013827976578393162,8.91703214052964,0.031314525107804324
15.3933,-24.0894,393.3234394111073,2.2860650133066662,0.005191351841106108,8.968851888953363,0.052715867493108165
14.7454,-23.3436,394.31136251034127,2.291142212924233,0.06297718853237544,8.622136868805747,-0.3509534501384353
14.1068,-22.616,395.2794594682954,2.350861613732741,0.06655549018608359,8.600667058883499,-0.022177334352563558
13.454,-21.9562,396.207621027508,2.286621781680701,0.015939029638962852,8.904365822166223,0.3272046340082783
12.7965,-21.2002,397.2095403106841,2.270952229149174,0.046037493350475904,8.723775039897145,-0.18024484137745278
12.1752,-20.4628,398.1737874003867,2.314207575112668,0.0189595833339891,8.886242499996065,0.16849152238460777
11.5561,-19.7894,399.0885290961675,2.29670744530645,0.01623968329623987,8.90256190022256,0.017840446436154192
10.9379,-19.0929,400.0198096607666,2.281574759396887,0.01744588784366241,8.895324672938026,-0.00777126417069576
10.3296,-18.3863,400.9521789277419,2.297657370201453,0.20459814114932717,7.772411153104037,-1.2043656516873948
9.724,-17.7053,401.8635034363556,2.4820691504267205,0.21704623836716236,7.697722569797026,-0.08195607887318583
9.0216,-17.1607,402.75229751824406,2.6867629201450662,0.14544642322509319,8.12732146064944,0.4833503053256367
