s_m,x_m,y_m,psi_rad,kappa_radpm,v_mps,a_mps2
310.3229356682152,60.9357,8.1763,-2.058205538516207,0.025487070863709747,9.0,0.0
311.3525331283908,60.4535,7.2666,-2.046657925483116,0.020345890772633515,9.0,0.0
312.3887595997763,59.9788,6.3455,-2.03816235518501,0.01718842867927208,9.0,0.0
313.42308235404596,59.5128,5.4221,-2.0318074721805313,0.00952453303921742,9.0,0.0
314.45780404609656,59.0525,4.4954,-2.0266211278341397,0.0057771307562619004,9.0,0.0
315.49255380328424,58.597,3.5663,-2.021996445926842,0.004821057277187622,9.0,0.0
316.52730733915644,58.1458,2.6351,-2.017804019412047,0.0039180582649121585,9.0,0.0
317.5620792463901,57.6985,1.702,-2.0140897431960614,0.0032826525836742,9.0,0.0
318.5970117176171,57.2546,0.7671,-2.0105874788056863,0.008186268669595896,9.0,0.0
319.63189012593375,56.814,-0.1693,-2.00773866782721,0.01318379566807955,9.0,0.0
320.6669325598465,56.376,-1.1071,-2.005328888375244,0.0127781235951271,9.0,0.0
321.7023578106493,55.9401,-2.0463,-2.0033459300506005,0.012476656474025528,9.0,0.0
322.7365026070874,55.5066,-2.9852,-2.002054043688139,0.012234525639318294,9.0,0.0
323.774985332028,55.0725,-3.9286,-2.0007988030703725,0.012074415945140098,9.0,0.0
324.79999761488125,54.6452,-4.8603,-2.0007988030703725,0.011998462485962808,9.0,0.0
325.8812929723114,54.2575,-5.8697,-2.0010121587524323,0.012001007958743507,9.0,0.0
326.9170815414702,53.8255,-6.8111,-2.0010193746846765,0.012062529269286281,9.0,0.0
327.9526466287535,53.3936,-7.7523,-2.0017735654050237,0.012240403255018777,9.0,0.0
328.98769344895055,52.9612,-8.6927,-2.0027318633126345,0.017337336354258204,9.0,0.0
330.0229767918089,52.5278,-9.6329,-2.0044119045891335,0.017669186998821328,9.0,0.0
331.05807219803967,52.0929,-10.5722,-2.0063961336887717,0.012593277810369898,9.0,0.0
332.09301846717636,51.6562,-11.5105,-2.0088350911679282,0.013034622126877969,9.0,0.0
333.12870225096367,51.2169,-12.4484,-2.0115157539832618,0.0134622654003948,9.0,0.0
334.1606057978129,50.7767,-13.3817,-2.0115157539832618,0.0139208631831237,9.0,0.0
335.20809174521264,50.3267,-14.3276,-2.0148461377249474,0.014375668236559837,9.0,0.0
336.2869111230512,49.9234,-15.3282,-2.020638628785763,0.014802736099021014,9.0,0.0
337.30088568880717,49.4825,-16.2413,-2.0249015844468223,0.015256533393660777,9.0,0.0
338.3413307666465,49.0261,-17.1763,-2.029942386320939,0.021654363995463524,9.0,0.0
339.37453880474914,48.5682,-18.1025,-2.0355673851782967,0.026691246567126712,9.0,0.0
340.40952588196313,48.1043,-19.0277,-2.041746545589114,0.02233665076381693,9.0,0.0
341.4444951810247,47.6347,-19.95,-2.0485982218539993,0.017397686185488703,9.0,0.0
342.4777068050399,47.1596,-20.8675,-2.0554577330361714,0.021606156450257322,9.0,0.0
343.51846845883,46.6747,-21.7884,-2.0630088524255457,0.022195852176622954,9.0,0.0
344.53311809786805,46.1952,-22.6826,-2.0766597021266966,0.022816745513620108,9.0,0.0
345.5461025844225,45.6518,-23.5375,-2.0864127049441614,0.023439054661311864,9.0,0.0
346.5919937116437,45.145,-24.4524,-2.0864127049441614,0.024109455038382868,9.0,0.0
347.62511025879604,44.6356,-25.3512,-2.0864127049441614,0.027090216463306106,9.0,0.0
348.6635490870377,44.1148,-26.2496,-2.055026439447199,0.027543675836748285,9.0,0.0
349.7382860455536,43.6261,-27.2068,-2.055026439447199,0.027565067682208243,9.0,0.0
350.8095447911422,43.1274,-28.1549,-2.068178838360187,0.02527725955907724,9.0,0.0
351.88221553745717,42.6156,-29.0976,-2.0819077381765063,0.02663688912386172,9.0,0.0
352.9520372515759,42.0923,-30.0307,-2.0819077381765063,0.03426405849823062,9.0,0.0
354.029689816181,41.5511,-30.9626,-2.0671622032781505,0.030766829922949355,9.0,0.0
355.16000242780666,41.0265,-31.9638,-2.0671622032781505,0.038918391868619624,9.0,0.0
356.25505432612016,40.505,-32.9267,-2.1095559022304045,0.04311864923552562,9.0,0.0
357.32631722569243,39.9218,-33.8253,-2.1366002269018667,0.05091820938107754,9.0,0.0
358.46280561542636,39.3387,-34.8008,-2.1366002269018667,0.05457085731652389,9.0,0.0
359.54862142393165,38.7566,-35.7174,-2.237737002532723,0.06266725000935858,9.0,0.0
360.6297984168426,38.0878,-36.5669,-2.2509562560695673,0.07128609672255447,9.0,0.0
361.7566555062732,37.3791,-37.443,-2.3652324539073852,0.07370678455692817,9.0,0.0
362.89111324898556,36.5697,-38.2379,-2.433614977430954,0.09565272709188279,9.0,0.0
364.09517516184553,35.655,-39.0209,-2.552226614102018,0.10713579033724928,9.0,0.0
365.2953533569482,34.6573,-39.688,-2.6116791068031784,0.10603094542453237,9.0,-0.054392150478813406
366.2894997697064,33.7995,-40.1905,-2.736659417672943,0.128582948669697,8.945607849521187,-0.3132843013430655
367.2398563396316,32.926,-40.5649,-2.834837028902583,0.12550403307921335,8.632323548178121,-0.31328432820845187
368.1214087203782,32.0856,-40.8311,-2.834837028902583,0.13808537167600005,8.632323548178121,2.677992760879988e-08
369.035565654389,31.1929,-41.028,2.974346423102189,0.13428436176453043,8.632323574958049,0.2639506613205782
369.9538409616907,30.2752,-40.9955,2.974346423102189,0.13001299677348319,8.896274236278627,0.0
370.78463307166766,29.456,-40.8572,2.903153964984893,0.1263308849740436,8.896274236278627,0.1037257637213731
371.70805870484014,28.5587,-40.6391,2.659668833687498,0.12137552755800711,9.0,0.0
372.65264212624874,27.7217,-40.2013,2.591665654207856,0.11373243400357623,9.0,0.0
373.73314919702614,26.8005,-39.6366,2.365026334928219,0.09335392912430947,9.0,0.0
374.9501274301922,25.9324,-38.7837,2.307286226186987,0.08226648805359954,9.0,0.0
376.03727829368813,25.2084,-37.9727,2.2995775382506007,0.07646355152764574,9.0,0.0
377.09311989165633,24.4992,-37.1905,2.214621127954871,0.05680572898098335,9.0,0.0
378.143499946684,23.8687,-36.3504,2.1594079920472042,0.05480024751717531,9.0,0.0
379.1908573164485,23.2872,-35.4793,2.1430972484034725,0.037080704392811144,9.0,0.0
380.2136286740842,22.7333,-34.6195,2.1207455118790324,0.032367055141876745,9.0,0.0
381.27142179185347,22.2081,-33.7013,2.1020851625518997,0.032269360893770874,9.0,0.0
382.3314169286348,21.6541,-32.7976,2.1207455118790324,0.02755109975952781,9.0,0.0
383.426463891098,21.0993,-31.8535,2.150598128090248,0.02520584160587793,9.0,0.0
384.5459142651656,20.486,-30.917,2.198469207880178,0.025198990911867582,9.0,0.0
385.6463767724779,19.8378,-30.0277,2.2006482051191116,0.02138492843248885,9.0,0.0
386.7785785963591,19.1729,-29.1113,2.2042105458790346,0.01887960823651612,9.0,0.0
387.96627901734075,18.4699,-28.154,2.2116818949990096,0.0194459609934919,9.0,0.0
389.22032330682975,17.7201,-27.1488,2.2570062201827734,0.017223400442053654,9.0,0.0
390.479931920646,16.922,-26.1743,2.2706124364049844,0.01569525435015501,9.0,0.0
391.7324272419945,16.0962,-25.2326,2.282066456107691,0.018251120348342684,9.0,0.0
393.04360581488226,15.2517,-24.2296,2.2805837977537005,0.024567351076167962,9.0,0.0
394.35641930125416,14.3947,-23.2351,2.282066456107691,0.04212586344561658,9.0,0.0
395.66413121524744,13.5425,-22.2432,2.2864302773596026,0.06758558982970192,9.0,0.0
396.9141752464719,12.6997,-21.32,2.2864302773596026,0.07522384367364503,9.0,0.0
398.171003560125,11.8751,-20.3715,2.2508417330609354,0.11874270938418037,9.0,-0.8659143699535434
399.43112490348835,11.0827,-19.3917,2.2508417330609354,0.12267323893798449,8.134085630046457,-1.5484873166671802
400.6785457346436,10.3354,-18.3929,2.304225031905863,0.1307667183533262,7.45151268333282,-1.938857982172748
401.87779160184516,9.5326,-17.502,2.555237042788544,0.12960455551328903,6.931740745718639,-1.938857982172748
403.19129571299214,8.4385,-16.7752,2.9311443700195605,0.1525602650583178,6.931740745718639,-1.2808622488298456
404.2415674730619,7.4114,-16.5558,2.9311443700195605,0.18463836447143614,6.931740745718639,-0.5334442438047429
405.01528458544857,6.6423,-16.4714,-2.80167955968657,0.19434584622822496,6.931740745718639,-0.3446148512736107
405.83606208270345,5.8552,-16.7041,-2.80167955968657,0.21415019304535354,6.931740745718639,0.0
407.03400395107604,4.7258,-17.1035,-2.702731315170986,0.2123936013611931,6.931740745718639,0.2720462295522301
408.28756284079765,3.5973,-17.6493,-2.702731315170986,0.1920225252634982,7.203786975270869,0.20901912537985012
409.19340389197606,2.7773,-18.0342,-2.702731315170986,0.18725689257657455,7.4128061006507195,0.0
410.0113632369315,1.9763,-18.1999,2.9050414484258016,0.1485635738261592,7.4128061006507195,0.5886492223694013
410.7929273161982,1.1988,-18.1203,2.9050414484258016,0.1511330950772492,8.00145532302012,-0.14521322007602322
411.975767055977,0.0489,-17.8431,2.5488761598892458,0.14503576890955924,8.00145532302012,-0.4214900781924662
413.2172276232122,-0.9808,-17.1496,2.325388390900458,0.160718223573689,8.00145532302012,0.0
414.4546151979033,-1.8284,-16.2481,2.2142634283446507,0.14770826421565406,8.00145532302012,0.6674274646977949
415.63083519858344,-2.5341,-15.3071,2.1465830482006774,0.13281118765422775,8.668882787717916,0.33111721228208424
416.7706072635157,-3.1547,-14.3511,2.069894146576799,0.12422103819340516,9.0,0.0
417.8607939814682,-3.6765,-13.3939,1.9827409356705255,0.1003697958834343,9.0,0.0
418.9424838862006,-4.1096,-12.4027,1.9587192005128053,0.08789600506020626,9.0,0.0
419.9415151419679,-4.4875,-11.4779,1.775977982809131,0.08864243942015343,9.0,0.0
420.93393209063413,-4.6897,-10.5063,1.6491876880408465,0.09213310975184091,9.0,0.0
421.90952817508713,-4.7661,-9.5337,1.433716543431968,0.09339402247130217,9.0,0.0
422.9135466012129,-4.6289,-8.5391,1.394472657977235,0.09374294887387279,9.0,0.0
423.762408015108,-4.48,-7.7034,1.3688256946804578,0.09498986149351506,9.0,0.0
424.62830903716537,-4.3063,-6.8551,1.3287198909604445,0.07863151141816972,9.0,0.0
425.6394928236256,-4.0639,-5.8734,1.2207240293817823,0.07150684582965784,9.0,0.0
426.7818810457287,-3.6721,-4.8003,1.108055644197744,0.056164560573382684,9.0,0.0
427.9653428702081,-3.1438,-3.7413,1.0120110842811496,0.05245843968429915,9.0,0.0
429.10557200946033,-2.5393,-2.7745,0.9594518430394234,0.05420863132728688,9.0,0.0
430.218107784166,-1.8629,-1.8912,0.9556033635589164,0.0547343934376483,9.0,0.0
431.3969172047256,-1.1863,-0.9259,0.9556033635589164,0.04571330874703636,9.0,0.0
432.5303112977047,-0.5322,-0.0003,0.954536943093369,0.04139279501669459,9.0,0.0
433.64481880328736,0.1615,0.872,0.954536943093369,0.03825717826357205,9.0,0.0
434.82183551514834,0.8418,1.8325,0.954536943093369,0.03068192621570066,9.0,0.0
435.9568153607844,1.4961,2.7599,0.9563747223491396,0.031858260870999806,9.0,0.0
437.07123849855566,2.1879,3.6336,0.9566279872361314,0.035895605322517635,9.0,0.0
438.24688423175934,2.8654,4.5944,0.9566279872361314,0.03135865758002008,9.0,0.0
439.3832929126484,3.5192,5.5239,0.9574058782775436,0.03150808152582125,9.0,0.0
440.4975207708534,4.2098,6.3983,0.9574058782775436,0.035662970613142025,9.0,0.0
441.67203316755257,4.8859,7.3587,0.9574058782775436,0.0312663500268083,9.0,0.0
442.80953854775964,5.5399,8.2894,0.9568663414549546,0.0314687172915917,9.0,0.0
443.9236879318191,6.2305,9.1637,0.9568663414549546,0.03599566930455313,9.0,0.0
445.09730102820134,6.9066,10.123,0.9568663414549546,0.05083525596296616,9.0,0.0
446.23571786750057,7.5619,11.0539,0.9549928438303421,0.06578072915417138,9.0,0.0
447.3502651702204,8.2539,11.9276,0.954065160272091,0.07228468673000732,9.0,0.0
448.5216344544344,8.9305,12.8838,0.954065160272091,0.07478909870049544,9.0,0.0
449.66484405901264,9.5917,13.8164,0.954065160272091,0.07817028248957614,9.0,0.0
450.7700706647365,10.2813,14.6801,0.9557751359904766,0.08926789192379567,9.0,8.537696157462351
451.9774002676205,10.9779,15.6662,0.9557751359904766,0.09578797531471757,9.0,0.0
